original_index,rental_period_del,floor_del,not_lane_del,neighborhood,complex_name,city,district,address,district_del,city_del,rent,bedrooms,living-dining,bathrooms,loft,descript,sqmeters,entire_building,use_type,use_type_en,building_type,public_housing,detatched_lanehouse,attached_lanehouse,villa,type_not_listed,amenities,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven
708,长租,*/3层,3层,南京西路,愚谷邨,上海市,静安区,愚园路361弄,静安,上海,24000,2,2,1,0,"['在繁华中尽享安宁', '愚谷邨', '概况', '愚谷邨', '新式里弄', '愚园路361弄', '南京西路1892弄', '优秀历史保护建筑', '毗邻静安寺地铁站2号线', '7号线', '2016年刚进行内外大整修', '环境极佳', '本案', '位于97号3楼', '两房两厅两卫', '外带小露台和阳台', '复古装修', '开放式大厨房连接露台', '采光非常棒', '全屋配置高端家电', '墙暖', '价格', '美籍客户刚刚退房', '房屋状况良好', '目前报价24000元', '可谈', '全佣', '看房联系人', 'Helen', 'wixin']",110,0,住宅,residential,新式里弄,0,0,1,0,0,['户外空间'],0,0,0,0,1,0,0,0
464,长租,*/3层,3层,静安寺,愚谷村,上海市,静安区,愚园路361弄25号,静安,上海,25000,2,2,2,0,"['愚谷村', '愚园路近乌鲁木齐北路3楼', '两房两厅两卫', '面积110平', '露台20平', '全屋中央空调', '地暖', '新风', '洗碗机', '烤箱', '洗烘一体机', '全新装修', '报价25000元']",110,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', '户外空间', '空调', '阳台']",1,1,1,0,1,0,1,1
769,长租,*/3层,3层,南京西路,愚谷邨,上海市,静安区,愚园路361弄84号,静安,上海,7500,1,0,1,0,"['静安寺附近愚谷邨一楼带院子出租', '厨卫套内', '适合聚家工作室', '步行地铁站10分钟']",40,0,住宅/工作室,multi-use,老洋房,0,1,0,0,0,"['户外空间', '空调', '独卫']",0,1,0,0,1,0,0,0
1760,长租,*/3层,3层,南京西路,愚谷邨,上海市,静安区,愚园路361弄愚谷邨,静安,上海,8500,1,0,1,0,"['优秀历史保护建筑', '一楼带院子', '适合工作室']",45,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,"['户外空间', '独卫']",0,0,0,0,1,0,0,0
4708,长租,*/3层,3层,静安寺,愚谷村,上海市,静安区,愚园路381弄,静安,上海,11000,1,1,1,0,"['包租房源', '时间还有九年左右', '全新装修', '一年起租或全部转让或者长期出租给民宿客户', '有兴趣私聊']",35,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,['户外空间'],0,0,0,0,1,0,0,0
3404,长租,*/3层,3层,南京西路,四明体育弄,上海市,静安区,愚园路470弄23号,静安,上海,9000,1,1,1,0,"['可住家', '可工作室']",60,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
39,长租,*/3层,3层,静安寺,愚园路483弄,上海市,静安区,愚园路483弄24号,静安,上海,11000,1,1,1,1,"['全佣', '30', '个佣', '特价11000元', '月', '愚园坊愚园路483弄24号402室近乌鲁木齐路', '一房二厅一卫', 'loft风格', '带浴缸', '面积70平', '近静安寺地铁站步行5', '8分钟']",70,0,住宅,residential,新式里弄,0,0,1,0,0,"['空调', '独卫']",0,1,0,0,0,0,0,0
677,长租,*/3层,3层,静安寺,愚园坊,上海市,静安区,愚园路483弄27号,静安,上海,13600,3,1,1,1,"['大房东直租', '可长期', '离静安寺600多米', '上海顶级小资区域', '豪华装修', '配置', '纯木复古装修', '刚装修好十个月', '家俱家电全新配置', '大厅配3匹大空调', '房屋三面有窗', '东面一排从入口处起五扇窗', '小复式房', '一层2房1厅', '厅20平方', '1卫1厨', '有两张大床', '各180', '150', '二层阁楼宽敞', '有老虎窗可居住', '二层有很多的储物空间', '内部楼梯小巧', '走起来又方便', '卡上面积48平方', '套内实用面积七十五平方米', '与顶级网红人物做领居', '一窗', '一切完美', '除了外部楼梯陡', '老式房子', '固有缺点']",75,0,住宅,residential,新式里弄,0,0,1,0,0,"['浴缸', '空调', '独卫', 'WIFI']",0,1,0,1,0,1,0,0
3153,长租,*/3层,3层,,四明体育弄,上海市,静安区,愚园路488弄22号,静安,上海,12000,1,1,1,0,"['一楼层高3', '5m', '精装修', '业主自住装修', '用料品质', '中央空调', '地暖', '看房提前一天预约']",50,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,"['暖气', '户外空间',  '空调']",1,1,0,0,1,0,1,0
1370,长租,*/3层,3层,静安寺,,上海市,静安区,愚园路532弄,静安,上海,5200,1,0,1,0,"['愚园路老洋房', '可住4女生', '交通2号7号十一号', '闹中取静', '能听到鸟叫的住房']",18,0,住宅,residential,老洋房,0,1,0,0,0,"['暖气', '空调', '独卫', '户外空间']",1,1,0,0,1,0,0,0
4283,长租,*/3层,3层,南京西路,愚谷村,上海市,静安区,愚园路53号,静安,上海,11000,1,1,1,0,"['老房子', '新里', '带院子', '适合居家与办公', '真实图片']",52,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,['户外空间'],0,0,0,0,1,0,0,0
4475,长租,*/3层,3层,南京西路,四明别墅,上海市,静安区,愚园路576弄,静安,上海,5800,1,0,1,0,"['优质1室户', '愚园路576弄39号2楼', '40平', '环境安静优美', '毗邻地铁2号线', '可提前一天约看', '租5800元', '月']",40,0,住宅,residential,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
1338,长租,*/3层,3层,静安寺,,上海市,静安区,愚园路576弄11号,静安,上海,14000,2,2,1,1,"['一楼独立门户', '60平', '净高4米复式', '起居客厅', '阳光房', '独立厨卫', '可居家', '工作室', '家电家具配置齐全']",60,0,住宅,residential,新式里弄,0,0,1,0,0,"['空调', '独卫', '阳台', 'WIFI']",0,1,1,1,0,0,0,0
3399,长租,*/3层,3层,静安寺,四名别墅,上海市,静安区,愚园路576弄37号,静安,上海,6000,1,1,1,0,"['紧邻地铁口2', '11号线', '老洋房', '弄堂环境好', '精装全配一房一厅', '厨房卫生全套内']",25,0,住宅,residential,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
513,长租,*/3层,3层,静安寺,四明别墅,上海市,静安区,愚园路576弄39号,静安,上海,5500,1,0,1,0,"['优质一室户', '愚园路576弄39号2楼', '40平', '环境安静优美', '毗邻地铁2号线']",40,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', '户外空间']",1,0,0,0,1,0,0,0
2523,长租,*/3层,3层,静安寺,四名别墅,上海市,静安区,愚园路576弄39号,静安,上海,12500,1,1,1,0,"['12500元', '月', '80平米', '1房1厅', '看房联系']",80,0,住宅,residential,别墅,0,0,0,0,0,,0,0,0,0,0,0,0,0
4023,长租,*/3层,3层,静安寺,中实新村,上海市,静安区,愚园路579弄,静安,上海,2300,1,0,0,0,"['适合单身或情侣', '地段好', '交通方便']",5,0,住宅,residential,新式里弄,0,0,1,0,0,['空调'],0,1,0,0,0,0,0,0
28,长租,*/3层,3层,南京西路,中实新村,上海市,静安区,愚园路579弄16号,静安,上海,9800,1,1,1,0,,50,0,住宅,residential,新式里弄,0,0,1,0,0,"['户外空间', '空调', '独卫', '阳台']",0,1,1,0,1,0,0,0
2343,长租,*/3层,3层,静安寺,,上海市,静安区,愚园路579弄28号,静安,上海,27000,2,2,2,0,['愚园路579弄提前1天约看'],100,0,住宅,residential,新式里弄,0,0,1,0,0,"['浴缸', '暖气', '户外空间', '独卫', '阳台', 'WIFI',  '空调']",1,1,1,1,1,1,0,0
867,长租,*/3层,3层,南京西路,中实新村,上海市,静安区,愚园路579弄30号,静安,上海,13900,1,2,1,0,['寻找稳定高素质房客'],50,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', 'WIFI', '阳台', '独卫', '空调']",1,1,1,1,0,0,0,0
2467,长租,*/3层,3层,南京西路,中实新村,上海市,静安区,愚园路579弄38号,静安,上海,18800,3,2,3,1,"['3楼复式', '带个大露台20平左右', '装修非常好', '照片拍不出来', '1栋楼就楼下住啦两个人', '还有就我们三楼一整层']",150,0,住宅,residential,老洋房,0,1,0,0,0,"['空调', '浴缸', '暖气', '独卫', '户外空间', '阳台']",1,1,1,0,1,1,0,0
1247,长租,*/3层,3层,静安寺,中实新村,上海市,静安区,愚园路579弄48号,静安,上海,5200,1,0,1,0,"['愚园路近江苏路', '出房便利', '至静安寺只有700米', '超高性价比', '品牌家电家具齐全']",15,0,住宅,residential,新式里弄,0,0,1,0,0,"['空调', '独卫']",0,1,0,0,0,0,0,0
2339,长租,*/3层,3层,静安寺,文元坊,上海市,静安区,愚园路608弄,静安,上海,8800,1,1,1,0,"['精装全配', '地铁2', '7', '12号线']",60,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气',  '空调', '独卫', '阳台', 'WIFI']",1,1,1,1,0,0,0,0
1593,长租,*/3层,3层,静安寺,文元坊,上海市,静安区,愚园路608弄158号,静安,上海,13500,1,1,1,0,['现租客9月3号到期退'],70,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,"['暖气', '独卫', '户外空间',   'WIFI', '空调']",1,1,0,1,1,0,0,0
2484,长租,*/3层,3层,南京西路,愚园路608弄小区,上海市,静安区,愚园路608弄180号,静安,上海,3600,1,0,1,0,"['交通便利', '独立卫生间', '厨房在底楼', '简约装修']",15,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气',  '空调', '独卫']",1,1,0,0,0,0,0,0
3085,长租,*/3层,3层,,文元坊,上海市,静安区,愚园路608弄190号,静安,上海,15000,1,2,1,0,"['交通便利', '距离地铁2号线', '11号线江苏路地铁步行5分钟', '购物方便', '闹中取静静安寺近在咫尺', '弄堂内老建筑样式各异', '老上海氛围浓郁', '楼道敞亮', '宽敞', '整洁', '全新装修', '厨卫全独用', '整屋墙暖', '德国遥控天窗', '房屋通透采光好', '周末可预约看房']",70,0,住宅,residential,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
4153,长租,*/3层,3层,其他,中实新村,上海市,静安区,愚园路611弄,静安,上海,8200,1,1,1,0,"['此处为愚园路611弄16号2楼', '面积60平方米', '带有阳台', '周边有公交站', '临近地铁站', '交通便利', '出行方便', '周边环境较好', '多绿化', '房屋宽敞明亮', '干净整洁', '周边超市', '餐厅等基础设施一应俱全', '可用于住家']",60,0,住宅,residential,老洋房,0,1,0,0,0,['户外空间'],0,0,0,0,1,0,0,0
4205,长租,*/3层,3层,中山公园,,上海市,长宁区,愚园路749弄,长宁,上海,7000,1,1,1,0,"['10号左右起租', '近2号线', '希望租给有缘人']",50,0,住宅,residential,新式里弄,0,0,1,0,0,['暖气'],1,0,0,0,0,0,0,0
351,长租,*/3层,3层,江苏路,,上海市,长宁区,愚园路749弄30号,长宁,上海,7800,1,1,1,0,['租金7800元愚园路749弄30号二楼出门3分钟江苏路地铁站一房一厅一卫带小露台看房随时'],50,0,住宅,residential,老洋房,0,1,0,0,0,"['户外空间', '空调', '独卫', '阳台', 'WIFI']",0,1,1,1,1,0,0,0
4609,长租,*/3层,3层,中山公园,愚园新村,上海市,长宁区,愚园路750弄,长宁,上海,13000,1,1,1,0,"['地址', '上海市愚园路750弄15号3楼', '面积', '70', '1房1厅1卫', '阳台', 'Address', 'Yuyuan', 'Road', 'Lane', '750', 'no', '15', '3rd', 'floor', 'Shanghai', 'Area', '70', '推荐理由', '愚园路750弄北邻中山公园商圈', '东近静安寺', '地段繁华', '周围各种生活商业配套设施', '标准上海老房子', '简约精装修', '简洁而又不落俗套', '生活氛围浓厚', '周边交通便利', '步行至2', '11号线仅5分钟', '生活配套完善', '是个不错的居住之选', '即日看房', '看房时间', '请提前一天约', '其它房源了解请进入博客相册链接', 'http', 'helenstudio2818', 'blog', '163', 'com', '看房联系', 'Sherry', 'Mark', 'Tom', '跟踪热线', 'Email', 'postmaster', 'makesure', 'com', 'cn']",70,0,住宅,residential,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
858,长租,*/3层,3层,镇宁路,锦园,上海市,长宁区,愚园路805弄22号,长宁,上海,7800,1,1,1,0,['微信同号'],50,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,"['空调', '独卫', 'WIFI']",0,1,0,1,0,0,0,0
1167,长租,*/3层,3层,静安寺,,上海市,静安区,愚园路七四九弄749弄,静安,上海,16000,2,2,2,0,"['只租住家', '看房提前一小时预约', '随时起租']",120,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', '浴缸', '户外空间']",1,0,0,0,1,1,0,0
1284,长租,*/3层,3层,静安寺,,上海市,静安区,愚园路花园洋房,静安,上海,6200,1,1,1,0,"['市中心花园洋房', '独享10平米朝阳露台', '与邻居共享600平米大花园', '居住环境静谧', '交通方便', '闹中取静', '适合喜爱上海老洋房的人士']",40,0,住宅,residential,老洋房,0,1,0,0,0,"['户外空间', '空调', '独卫', '阳台']",0,1,1,0,1,0,0,0
1551,长租,*/3层,3层,老法租界,慎成里,上海市,徐汇区,慎成里17号,徐汇,上海,8800,1,1,1,0,,40,0,住宅,residential,新式里弄,0,0,1,0,0,"['空调', '独卫']",0,1,0,0,0,0,0,0
4432,长租,*/3层,3层,人民广场,顺天村,上海市,黄浦区,成都北路262号,黄浦,上海,4600,1,1,1,0,"['我的房子距离', '人民广场', '和南京西路', '新天地都很近', '复试房源', '家具家电全配']",40,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
4689,长租,*/3层,3层,人民广场,顺天村,上海市,黄浦区,成都北路262弄,黄浦,上海,7000,1,1,1,0,"['即日起即可起租', '7000中介费35', '7500中介费50', '8500中介费100', '只包物业不包发票', '打盘勿扰', '座机不接', '底楼带4个平方的天井']",50,0,住宅,residential,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
324,长租,*/3层,3层,人民广场,顺天村,上海市,黄浦区,成都北路262弄102号,黄浦,上海,7800,1,1,1,0,"['南京西路南100米', '成都北路262弄102号302', '朝南', '采光好', '安静', '有天窗', '地暖', '看房提前1小时']",40,0,住宅,residential,老洋房,0,1,0,0,0,"['暖气', '空调', '独卫', 'WIFI']",1,1,0,1,0,0,1,0
1531,长租,*/3层,3层,人民广场,顺天村,上海市,黄浦区,成都北路262弄126号,黄浦,上海,5950,1,1,1,0,,21,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,"['空调', '独卫']",0,1,0,0,0,0,0,0
731,长租,*/3层,3层,北京西路,顺天村,上海市,静安区,成都北路262弄130号,静安,上海,10000,2,2,1,0,"['成都北路262弄130号三楼面积90平', '两房2厅1卫涉外装修', '带暖气租金', '联系人', '高勇']",90,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', '空调', '独卫', '阳台']",1,1,1,0,0,0,0,0
784,长租,*/3层,3层,北京西路,成都北路262弄,上海市,静安区,成都北路262弄130号,静安,上海,11000,2,2,1,0,"['成都北路262弄130号三楼面积90平', '两房2厅1卫涉外装修', '带暖气客户八月底搬出看房时间', '晚上5', '00之后或礼拜六', '礼拜天全天都可以']",90,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', '空调', '独卫', '阳台', 'WIFI']",1,1,1,1,0,0,0,0
3187,长租,*/3层,3层,人民广场,顺天村,上海市,黄浦区,成都北路262弄154号,黄浦,上海,5000,1,1,1,0,"['地址', '成都北路262弄154号3楼', '房型', '一房一厅一卫', '面积', '35平', '价格', '5000元', '月', '看房联系', '王先生', '想居投资出品']",35,0,住宅,residential,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
1912,长租,*/3层,3层,新天地,,上海市,黄浦区,成都南路132弄6号,黄浦,上海,12000,1,2,1,0,"['成都南路132弄6号2楼', '60平米', '黄金地段', '地铁L13淮海中路站零距离', '交通非常便利', '报价12k', '现已空出', '看房方便']",60,0,住宅,residential,新式里弄,0,0,1,0,0,"['独卫', '空调']",0,1,0,0,0,0,0,0
4730,长租,*/3层,3层,其他,,上海市,黄浦区,成都南路142弄,黄浦,上海,12500,2,2,1,0,"['成都南路142弄5号1楼', '近淮海中路', '小区环境好', '离马路20米办公首选', '有墙暖', '70平', '12500', '月', '电话', '许先生']",80,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,['空调'],0,1,0,0,0,0,0,0
4515,长租,*/3层,3层,西藏南路,淮海巷,上海市,黄浦区,成都南路99弄,黄浦,上海,26500,3,2,2,0,"['新出房源', '成都南路99弄4号3楼', '靠近淮海中路', '三房两厅两卫', '共150平', '带30平独用露台', '全屋暖气', '涉外装修', '现家具未配可根据客户需要配置', '租金26500', '月', '包物业及发票', '看房提前两小时预约王先生']",150,0,住宅,residential,老洋房,0,1,0,0,0,"['浴缸', '户外空间']",0,0,0,0,1,1,0,0
2680,长租,*/3层,3层,淮海中路,淮海坊,上海市,黄浦区,成都南路99弄5号,黄浦,上海,10500,1,2,1,0,"['全拥', '成都南路99弄5号2楼', '淮海坊', '靠近淮海路', '1房2厅2户外阳台', '租金10500全拥']",60,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,"['户外空间',  '空调', '独卫', '阳台', 'WIFI']",0,1,1,1,1,0,0,0
1447,长租,*/3层,3层,斜土路,中和村,上海市,徐汇区,斜土路1155弄1号,徐汇,上海,12000,2,2,1,0,"['中和村1号301室', '斜土路1155弄', '元', '月', '75平', '全佣2', '2', '1', '全新精装', '市中心19年新建小区老公房中的战斗机', '9号线打浦桥嘉善路', '李总管']",72,0,住宅,residential,老公房,1,0,0,0,0,['空调'],0,1,0,0,0,0,0,0
3251,长租,*/3层,3层,,谨斜,上海市,徐汇区,斜土路2171弄2171号,徐汇,上海,6700,1,0,1,0,"['看房随时', '全新装修一室户', '近东安路和肇嘉浜路站']",35,0,住宅,residential,老公房,1,0,0,0,0,,0,0,0,0,0,0,0,0
2436,长租,*/3层,3层,老法租界,,上海市,徐汇区,新乐58弄2号,徐汇,上海,9600,1,1,1,0,"['小区地段和环境超好', '独门进出', '可居家亦可办公']",45,0,住宅/工作室,multi-use,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
632,长租,*/3层,3层,老法租界,,上海市,徐汇区,新乐路100弄10号,徐汇,上海,3500,1,0,1,0,"['徐汇区新乐路100弄', '衡复板块核心地带', '离地铁1号线', '10号线', '12号线的陕西南路站近在咫尺', '离地铁7号线常熟路站骑单车仅需2', '3分钟抵达', '离淮海中路的嘉华中心及淮海中心办公楼步行仅需3', '4分钟舒适1房', '卫浴套内', '北欧风']",12,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', '空调', '独卫']",1,1,0,0,0,0,0,0
1816,长租,*/3层,3层,老法租界,,上海市,徐汇区,新乐路100弄25号,徐汇,上海,28000,3,2,3,0,"['物业位于新乐路100弄', '靠近巨鹿路', '涉外装修', '全屋墙暖', '3房2厅3卫', '带20平独用大露台', '6', '6空出', '周边生活设施配套齐全', '交通便利', '看房方便']",150,0,住宅,residential,新式里弄,0,0,1,0,0,"['浴缸', '户外空间',  '空调', '阳台']",0,1,1,0,1,1,0,0
633,长租,*/3层,3层,老法租界,,上海市,徐汇区,新乐路100弄27号,徐汇,上海,15500,1,1,1,1,"['徐汇区新乐路100弄', '闹中取静', '衡复板块知名外国人弄堂', '离地铁1', '10', '12号线的陕西路站3分钟步行', '7号线的常熟路站8分钟步行', '独门独院', '1', '1房', '可以放两张床', '1卫', '1个私人小花园', '采光充沛', '精装修', '地暖', 'Loft墙暖', '大金空调', '开放式厨房', '看房请联络', 'Bruce']",80,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', '户外空间', '空调', '独卫']",1,1,0,0,1,0,1,0
